,Density_Field,Omega_m,Omega_b,h,n_s,sigma_8
410,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/410/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
411,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/411/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
412,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/412/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
413,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/413/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
414,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/414/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
415,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/415/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
416,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/416/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
417,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/417/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
418,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/418/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
419,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/419/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
420,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/420/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
421,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/421/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
422,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/422/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
423,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/423/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
424,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/424/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
425,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/425/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
426,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/426/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
427,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/427/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
428,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/428/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
429,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/429/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
430,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/430/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
431,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/431/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
432,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/432/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
433,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/433/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
434,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/434/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
435,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/435/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
436,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/436/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
437,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/437/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
438,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/438/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
439,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/439/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
440,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/440/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
441,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/441/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
442,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/442/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
443,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/443/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
444,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/444/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
445,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/445/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
446,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/446/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
447,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/447/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
448,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/448/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
449,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/449/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
450,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/450/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
451,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/451/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
452,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/452/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
453,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/453/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
454,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/454/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
455,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/455/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
456,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/456/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
457,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/457/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
458,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/458/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
459,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/459/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
460,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/460/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
461,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/461/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
462,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/462/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
463,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/463/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
464,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/464/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
465,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/465/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
466,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/466/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
467,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/467/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
468,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/468/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
469,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/469/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
470,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/470/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
471,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/471/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
472,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/472/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
473,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/473/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
474,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/474/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
475,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/475/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
476,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/476/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
477,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/477/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
478,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/478/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
479,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/479/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
480,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/480/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
481,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/481/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
482,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/482/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
483,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/483/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
484,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/484/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
485,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/485/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
486,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/486/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
487,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/487/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
488,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/488/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
489,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/489/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
490,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/490/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
491,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/491/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
492,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/492/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
493,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/493/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
494,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/494/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
495,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/495/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
496,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/496/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
497,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/497/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
498,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/498/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
499,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/499/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
500,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/500/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
501,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/501/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
502,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/502/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
503,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/503/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
504,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/504/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
505,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/505/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
506,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/506/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
507,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/507/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
508,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/508/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
509,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/509/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
510,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/510/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
511,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/511/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
512,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/512/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
513,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/513/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
514,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/514/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
515,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/515/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
516,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/516/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
517,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/517/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
518,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/518/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
519,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/519/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
520,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/520/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
521,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/521/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
522,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/522/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
523,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/523/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
524,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/524/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
525,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/525/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
526,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/526/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
527,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/527/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
528,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/528/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
529,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/529/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
530,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/530/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
531,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/531/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
532,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/532/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
533,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/533/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
534,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/534/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
535,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/535/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
536,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/536/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
537,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/537/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
538,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/538/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
539,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/539/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
540,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/540/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
541,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/541/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
542,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/542/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
543,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/543/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
544,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/544/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
545,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/545/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
546,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/546/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
547,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/547/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
548,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/548/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
549,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/549/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
550,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/550/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
551,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/551/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
552,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/552/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
553,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/553/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
554,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/554/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
555,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/555/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
556,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/556/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
557,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/557/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
558,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/558/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
559,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/559/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
560,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/560/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
561,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/561/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
562,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/562/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
563,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/563/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
564,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/564/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
565,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/565/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
566,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/566/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
567,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/567/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
568,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/568/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
569,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/569/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
570,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/570/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
571,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/571/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
572,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/572/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
573,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/573/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
574,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/574/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
575,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/575/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
576,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/576/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
577,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/577/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
578,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/578/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
579,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/579/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
580,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/580/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
581,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/581/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
582,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/582/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
583,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/583/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
584,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/584/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
585,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/585/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
586,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/586/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
587,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/587/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
588,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/588/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
589,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/589/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
590,/data74/chartier/3D_cubesDF/fiducial/3D_df128_z0p000/590/df_m_128_CIC_z=0.npy,0.3175,0.049,0.6711,0.9624,0.834
