,Density_Field,Omega_m,Omega_b,h,n_s,sigma_8
180,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1197/df_m_128_z=0.npy,0.3065,0.054270000000000006,0.6259,1.0997,0.9871
181,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/601/df_m_128_z=0.npy,0.3597,0.05829,0.7419,0.9757,0.9785
182,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1711/df_m_128_z=0.npy,0.2933,0.06721,0.5087,0.9371,0.6553
183,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1512/df_m_128_z=0.npy,0.3391,0.03405,0.8527,1.1155,0.6593
184,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/412/df_m_128_z=0.npy,0.46810000000000007,0.04043,0.6161,0.9929,0.8783000000000001
185,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/178/df_m_128_z=0.npy,0.4353,0.03039,0.5159,1.0437,0.9078999999999999
186,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/593/df_m_128_z=0.npy,0.21050000000000002,0.05215,0.5461,0.9803,0.7444999999999999
187,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1313/df_m_128_z=0.npy,0.2163,0.03939,0.8831,0.9223,0.6221
188,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1374/df_m_128_z=0.npy,0.47530000000000006,0.06301000000000001,0.5039,0.9439,0.9447
189,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1678/df_m_128_z=0.npy,0.13890000000000002,0.058750000000000004,0.8785000000000001,1.0159,0.6591
190,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1335/df_m_128_z=0.npy,0.20430000000000004,0.05997,0.7549000000000001,1.0055,0.6839
191,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1525/df_m_128_z=0.npy,0.20550000000000002,0.06699000000000001,0.8533000000000001,1.0463,0.6201
192,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1119/df_m_128_z=0.npy,0.1965,0.04651000000000001,0.8117000000000001,0.8199000000000001,0.9613
193,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1765/df_m_128_z=0.npy,0.38270000000000004,0.050570000000000004,0.6917,1.1160999999999999,0.6997
194,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/632/df_m_128_z=0.npy,0.4243,0.04487000000000001,0.8989,0.9165,0.7099
195,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1460/df_m_128_z=0.npy,0.17049999999999998,0.047310000000000005,0.6937,0.9695,0.6687
196,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/783/df_m_128_z=0.npy,0.3309,0.05425000000000001,0.6261,1.1165,0.9313
197,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/796/df_m_128_z=0.npy,0.16910000000000003,0.04617,0.7323,1.1923,0.6331
198,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/587/df_m_128_z=0.npy,0.23930000000000004,0.057550000000000004,0.7211000000000001,1.1789,0.8714999999999999
199,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/669/df_m_128_z=0.npy,0.1365,0.059250000000000004,0.6537,1.1615,0.6144999999999999
200,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1760/df_m_128_z=0.npy,0.2319,0.03803,0.8321000000000001,1.1435,0.8373
201,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1945/df_m_128_z=0.npy,0.10010000000000001,0.05047,0.8959,1.0103,0.9203
202,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1020/df_m_128_z=0.npy,0.2267,0.04929,0.7439,1.0593,0.6547
203,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/340/df_m_128_z=0.npy,0.4133,0.045950000000000005,0.5419,0.8619,0.8285
204,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1501/df_m_128_z=0.npy,0.32410000000000005,0.030529999999999998,0.5849,0.9923,0.7162999999999999
205,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/131/df_m_128_z=0.npy,0.2049,0.06641,0.6451,1.0923,0.8105
206,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/371/df_m_128_z=0.npy,0.2781,0.050890000000000005,0.5625,1.1975,0.9141
207,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1268/df_m_128_z=0.npy,0.2673,0.03761,0.6539,0.8749,0.7311
208,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/919/df_m_128_z=0.npy,0.29510000000000003,0.06155000000000001,0.7289,0.9379,0.8947
209,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/260/df_m_128_z=0.npy,0.21030000000000004,0.06887000000000001,0.7061,0.9733,0.8940999999999999
210,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/644/df_m_128_z=0.npy,0.2157,0.06295,0.6194999999999999,1.0110999999999999,0.6151
211,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1150/df_m_128_z=0.npy,0.23050000000000004,0.05473,0.5249,0.8681000000000001,0.9365
212,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1354/df_m_128_z=0.npy,0.1439,0.04685,0.8799000000000001,0.9063,0.7783
213,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/333/df_m_128_z=0.npy,0.4103,0.05489,0.7777000000000001,1.1877,0.9287
214,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1842/df_m_128_z=0.npy,0.2531,0.04367,0.6980999999999999,1.1397,0.7077
215,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1833/df_m_128_z=0.npy,0.2923,0.03431,0.7389,0.8585,0.8813
216,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1948/df_m_128_z=0.npy,0.19190000000000002,0.04555000000000001,0.7551000000000001,1.1565,0.6164999999999999
217,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1392/df_m_128_z=0.npy,0.3719,0.041210000000000004,0.7095,1.0519,0.9619
218,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/279/df_m_128_z=0.npy,0.32810000000000006,0.046110000000000005,0.8905000000000001,1.1917,0.6356999999999999
219,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/150/df_m_128_z=0.npy,0.1773,0.042010000000000006,0.5707,0.9651000000000001,0.7945
220,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/302/df_m_128_z=0.npy,0.2503,0.060950000000000004,0.7685,0.9935,0.9071
221,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1314/df_m_128_z=0.npy,0.28090000000000004,0.060790000000000004,0.8097000000000001,1.1527,0.6960999999999999
222,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/502/df_m_128_z=0.npy,0.2793,0.06753,0.6651,1.1275,0.8381000000000001
223,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1588/df_m_128_z=0.npy,0.42510000000000003,0.03249,0.5129,1.1329,0.6783
224,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/93/df_m_128_z=0.npy,0.40070000000000006,0.06655000000000001,0.5953,0.8499,0.8674999999999999
225,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/828/df_m_128_z=0.npy,0.30789999999999995,0.049190000000000005,0.8739,1.1367,0.9611
226,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1526/df_m_128_z=0.npy,0.4547,0.030369999999999998,0.6167,0.8967,0.9529
227,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1902/df_m_128_z=0.npy,0.4639000000000001,0.061770000000000005,0.5479,1.1235,0.8631
228,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1778/df_m_128_z=0.npy,0.3489,0.03969,0.7901,0.9079,0.6647
229,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/130/df_m_128_z=0.npy,0.4185,0.04403,0.6737,0.8949,0.9855
230,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1178/df_m_128_z=0.npy,0.2733,0.046130000000000004,0.7355,1.1347,0.8853
231,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1573/df_m_128_z=0.npy,0.44089999999999996,0.047950000000000007,0.6019,0.9423,0.9905
232,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/129/df_m_128_z=0.npy,0.15710000000000002,0.03743,0.7177,1.1263,0.8045
233,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1328/df_m_128_z=0.npy,0.24670000000000003,0.06237000000000001,0.5651,0.8169000000000001,0.6603
234,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1269/df_m_128_z=0.npy,0.14150000000000001,0.05281000000000001,0.6933,1.0339,0.6385
235,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/284/df_m_128_z=0.npy,0.38950000000000007,0.06477000000000001,0.6887,0.9545,0.6099
236,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1127/df_m_128_z=0.npy,0.37670000000000003,0.03389,0.8625,1.1080999999999999,0.7159
237,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1612/df_m_128_z=0.npy,0.44730000000000003,0.05011,0.5671,1.0713,0.9125
238,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1993/df_m_128_z=0.npy,0.30910000000000004,0.03211,0.5673,1.1053,0.9285
239,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1623/df_m_128_z=0.npy,0.10070000000000001,0.06363,0.6225,0.9085,0.9039
240,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/201/df_m_128_z=0.npy,0.21230000000000004,0.03899,0.5119,0.9575,0.8173
241,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1836/df_m_128_z=0.npy,0.2137,0.051230000000000005,0.6455,0.8273,0.7659
242,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/396/df_m_128_z=0.npy,0.3487,0.04737,0.8705,1.1143,0.6909
243,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/612/df_m_128_z=0.npy,0.49870000000000003,0.04467,0.7865,1.0227,0.8305
244,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/855/df_m_128_z=0.npy,0.1897,0.03417,0.6097,1.0633,0.7597
245,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/545/df_m_128_z=0.npy,0.3049,0.05627,0.7285,1.1522999999999999,0.7047
246,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/394/df_m_128_z=0.npy,0.3621,0.06935000000000001,0.8257000000000001,0.9081,0.8121
247,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/509/df_m_128_z=0.npy,0.38250000000000006,0.039150000000000004,0.8749,1.1587,0.9535
248,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/704/df_m_128_z=0.npy,0.19870000000000002,0.044590000000000005,0.5601,1.1707,0.7665
249,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/421/df_m_128_z=0.npy,0.3071,0.03227,0.5449,1.0681,0.6943
250,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1942/df_m_128_z=0.npy,0.2871,0.04667,0.6553,0.8365,0.7189
251,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/804/df_m_128_z=0.npy,0.1057,0.046590000000000006,0.6633,0.8565,0.6515
252,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1973/df_m_128_z=0.npy,0.3053,0.06199,0.5691,0.8765000000000001,0.8594999999999999
253,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/712/df_m_128_z=0.npy,0.3529,0.03409,0.6751,1.1766999999999999,0.9739
254,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1227/df_m_128_z=0.npy,0.2921,0.04517,0.6315,0.8491000000000001,0.7235
255,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/472/df_m_128_z=0.npy,0.1047,0.06531,0.5821000000000001,0.9449,0.9111
256,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1979/df_m_128_z=0.npy,0.4485,0.048010000000000004,0.5079,1.1547,0.6224999999999999
257,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/119/df_m_128_z=0.npy,0.40270000000000006,0.042050000000000004,0.5149,1.1757,0.6071
258,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/755/df_m_128_z=0.npy,0.28990000000000005,0.06775,0.7157,0.8401000000000001,0.7211
259,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/353/df_m_128_z=0.npy,0.48230000000000006,0.050190000000000005,0.5063,0.9491,0.7623
260,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1356/df_m_128_z=0.npy,0.23130000000000003,0.03901,0.7631000000000001,0.8023,0.6161
261,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1224/df_m_128_z=0.npy,0.43990000000000007,0.04941,0.8591,1.0571,0.9439
262,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1095/df_m_128_z=0.npy,0.2383,0.06261,0.8897,0.9383,0.9315
263,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1360/df_m_128_z=0.npy,0.4627,0.05217000000000001,0.7477,1.0811,0.6667
264,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/138/df_m_128_z=0.npy,0.17970000000000003,0.04329,0.5375,0.8583000000000001,0.7763
265,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1935/df_m_128_z=0.npy,0.46950000000000003,0.06317,0.8853,1.0716999999999999,0.9183
266,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/209/df_m_128_z=0.npy,0.1287,0.04565,0.8634999999999999,1.0903,0.8811
267,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1738/df_m_128_z=0.npy,0.1345,0.04805,0.6517,1.0485,0.7661
268,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1087/df_m_128_z=0.npy,0.24950000000000003,0.06399,0.5787,1.1665,0.8445
269,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/597/df_m_128_z=0.npy,0.26230000000000003,0.03793,0.5017,1.1371,0.6109
270,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/777/df_m_128_z=0.npy,0.44610000000000005,0.03205,0.6033,1.0775000000000001,0.7443
271,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1592/df_m_128_z=0.npy,0.47630000000000006,0.051530000000000006,0.7583,1.0079,0.8007
272,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/258/df_m_128_z=0.npy,0.1577,0.052950000000000004,0.8889,1.0855,0.7673
273,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1485/df_m_128_z=0.npy,0.43590000000000007,0.060070000000000005,0.8479000000000001,1.1855,0.8033
274,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1427/df_m_128_z=0.npy,0.3869,0.03047,0.8417,0.8459,0.8472999999999999
275,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/222/df_m_128_z=0.npy,0.4847,0.06867000000000001,0.8597,1.0043,0.9681
276,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1748/df_m_128_z=0.npy,0.1037,0.033549999999999996,0.7577,1.0607,0.6653
277,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1211/df_m_128_z=0.npy,0.18610000000000002,0.049890000000000004,0.7427,1.0295,0.8011
278,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1004/df_m_128_z=0.npy,0.42410000000000003,0.05897000000000001,0.6519,0.8857,0.8743000000000001
279,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/856/df_m_128_z=0.npy,0.4479000000000001,0.062290000000000005,0.7929,1.0883,0.8187
280,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1603/df_m_128_z=0.npy,0.23950000000000002,0.03481,0.5475,1.1915,0.7269
281,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/486/df_m_128_z=0.npy,0.2989,0.06393,0.7153,1.1709,0.8683
282,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1464/df_m_128_z=0.npy,0.35650000000000004,0.06407000000000002,0.7666999999999999,0.8293,0.8589
283,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/525/df_m_128_z=0.npy,0.36650000000000005,0.03183,0.7948999999999999,0.9335,0.6009
284,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/947/df_m_128_z=0.npy,0.4721000000000001,0.06019000000000001,0.7645,1.0849,0.6326999999999999
285,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/526/df_m_128_z=0.npy,0.24150000000000002,0.06829000000000002,0.7823,0.9253,0.9879
286,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/36/df_m_128_z=0.npy,0.3779,0.04379,0.7925,0.9955,0.7875
287,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/802/df_m_128_z=0.npy,0.37629999999999997,0.03773,0.6491,0.9163,0.7505
288,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/879/df_m_128_z=0.npy,0.2955,0.06487000000000001,0.8110999999999999,1.1349,0.8435
289,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/121/df_m_128_z=0.npy,0.2541,0.04943,0.7997000000000001,0.9459,0.8818999999999999
290,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1767/df_m_128_z=0.npy,0.3549000000000001,0.04057,0.6115,1.0609,0.7055
291,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1875/df_m_128_z=0.npy,0.2451,0.052730000000000006,0.6481,1.1743000000000001,0.7209
292,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1192/df_m_128_z=0.npy,0.3951,0.057010000000000005,0.6731,1.0327,0.8841
293,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1241/df_m_128_z=0.npy,0.2219,0.06711,0.5629,1.1529,0.6939
294,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/913/df_m_128_z=0.npy,0.49350000000000005,0.030289999999999997,0.6853,1.0403,0.6867
295,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1881/df_m_128_z=0.npy,0.44190000000000007,0.06995000000000001,0.7281,1.0045,0.6104999999999999
296,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1091/df_m_128_z=0.npy,0.3781,0.04707,0.8235000000000001,0.8683000000000001,0.6737
297,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1062/df_m_128_z=0.npy,0.40049999999999997,0.06495000000000001,0.7087,1.0647,0.9947
298,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1190/df_m_128_z=0.npy,0.3985000000000001,0.059410000000000004,0.8203,1.1890999999999998,0.7979
299,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1353/df_m_128_z=0.npy,0.42210000000000003,0.06507000000000002,0.8293,0.8265,0.9055
300,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1994/df_m_128_z=0.npy,0.2927,0.048330000000000005,0.5623,0.8073,0.8415
301,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1182/df_m_128_z=0.npy,0.2887,0.06881000000000001,0.7349,1.0179,0.6231
302,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/541/df_m_128_z=0.npy,0.2409,0.05673,0.8215,0.9451,0.9065000000000001
303,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/685/df_m_128_z=0.npy,0.1467,0.05765000000000001,0.8483,1.0861,0.9663
304,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/803/df_m_128_z=0.npy,0.30190000000000006,0.05367,0.5549,1.0813,0.8945000000000001
305,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/0/df_m_128_z=0.npy,0.17550000000000002,0.06681000000000001,0.7737,0.8849,0.6641
306,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1175/df_m_128_z=0.npy,0.29810000000000003,0.06665000000000001,0.8391,1.1773,0.9235
307,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/795/df_m_128_z=0.npy,0.35330000000000006,0.03585,0.7187,1.1779,0.6285
308,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1584/df_m_128_z=0.npy,0.2593,0.04091,0.6227,1.0337,0.8663000000000001
309,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/553/df_m_128_z=0.npy,0.3033,0.04963000000000001,0.5961,1.1803,0.7543
310,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1069/df_m_128_z=0.npy,0.2973,0.04757,0.5221,1.1109,0.9763
311,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/819/df_m_128_z=0.npy,0.20650000000000002,0.050350000000000006,0.5713,0.9699,0.7491
312,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1266/df_m_128_z=0.npy,0.36330000000000007,0.04601,0.7555000000000001,1.1075,0.8567
313,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1647/df_m_128_z=0.npy,0.4635,0.05213,0.5077,1.1157,0.9123
314,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/337/df_m_128_z=0.npy,0.2497,0.06921000000000001,0.8915,1.0937000000000001,0.6587
315,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/307/df_m_128_z=0.npy,0.2679,0.03257,0.6011,0.8573000000000001,0.7941
316,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1481/df_m_128_z=0.npy,0.28450000000000003,0.03583,0.8779,0.8843,0.9884999999999999
317,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1271/df_m_128_z=0.npy,0.24070000000000003,0.051930000000000004,0.6647000000000001,1.1021,0.8341000000000001
318,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/359/df_m_128_z=0.npy,0.28970000000000007,0.046650000000000004,0.5071,1.0958999999999999,0.8065
319,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1105/df_m_128_z=0.npy,0.47430000000000005,0.06597,0.5367,1.0451,0.6733
320,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/770/df_m_128_z=0.npy,0.2207,0.06259,0.8481000000000001,1.1659,0.8843
321,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/58/df_m_128_z=0.npy,0.2449,0.04145,0.6363,1.0723,0.8665
322,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/38/df_m_128_z=0.npy,0.3889,0.03627,0.6275,0.9513,0.9137
323,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1574/df_m_128_z=0.npy,0.1557,0.043550000000000005,0.6545,0.9577,0.9129
324,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/16/df_m_128_z=0.npy,0.28490000000000004,0.055330000000000004,0.5883,0.9702999999999999,0.9863
325,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1470/df_m_128_z=0.npy,0.4841000000000001,0.06659000000000001,0.7889,0.9105,0.8529
326,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1011/df_m_128_z=0.npy,0.4809,0.06545000000000001,0.8087,0.8955000000000001,0.8059000000000001
327,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/108/df_m_128_z=0.npy,0.4283,0.04377,0.8311,0.9231,0.8263
328,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/51/df_m_128_z=0.npy,0.34850000000000003,0.051070000000000004,0.7283000000000001,1.1187,0.7655000000000001
329,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/218/df_m_128_z=0.npy,0.38570000000000004,0.03111,0.8987,1.0333,0.6147
330,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/128/df_m_128_z=0.npy,0.3385,0.05441,0.7093,0.9593,0.9561
331,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/496/df_m_128_z=0.npy,0.49230000000000007,0.06903000000000001,0.6409,1.1495,0.7715
332,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1049/df_m_128_z=0.npy,0.46830000000000005,0.03295,0.8303,0.8731,0.6905
333,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/681/df_m_128_z=0.npy,0.1277,0.04241,0.8429,0.9483,0.7769
334,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1449/df_m_128_z=0.npy,0.3435,0.03125,0.7159,0.9201,0.7919
335,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/125/df_m_128_z=0.npy,0.4487,0.03545,0.5167,1.0387,0.9291
336,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1298/df_m_128_z=0.npy,0.37570000000000003,0.04709000000000001,0.6601,0.9613,0.8070999999999999
337,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1841/df_m_128_z=0.npy,0.1395,0.03471,0.5615,1.1145,0.7963
338,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/468/df_m_128_z=0.npy,0.2631,0.03505,0.5985,0.9113,0.7585
339,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/449/df_m_128_z=0.npy,0.1411,0.03445,0.7191,1.0767,0.7751
340,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/602/df_m_128_z=0.npy,0.49150000000000005,0.06367,0.7995000000000001,0.9903,0.6373
341,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1729/df_m_128_z=0.npy,0.2823,0.04957,0.6583,0.8079000000000001,0.7345
342,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1219/df_m_128_z=0.npy,0.22930000000000003,0.04575,0.7273000000000001,1.0087,0.9741
343,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/932/df_m_128_z=0.npy,0.44910000000000005,0.04603,0.7611,0.9467,0.7271
344,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1366/df_m_128_z=0.npy,0.4669,0.04415,0.7693000000000001,1.1033,0.8803
345,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1543/df_m_128_z=0.npy,0.1227,0.04177,0.7073,0.8269000000000001,0.8574999999999999
346,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1128/df_m_128_z=0.npy,0.3117,0.05763,0.7221,1.0001,0.7997
347,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1949/df_m_128_z=0.npy,0.11050000000000001,0.060610000000000004,0.8323,1.0971,0.7567
348,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/595/df_m_128_z=0.npy,0.1983,0.06971000000000001,0.7305,1.0453000000000001,0.9127
349,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1624/df_m_128_z=0.npy,0.1713,0.06335,0.5611,1.0594999999999999,0.9147000000000001
350,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1456/df_m_128_z=0.npy,0.3123,0.04761,0.6799,1.0455,0.6295
351,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/301/df_m_128_z=0.npy,0.21650000000000003,0.044270000000000004,0.8237000000000001,0.8351000000000001,0.6471
352,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/250/df_m_128_z=0.npy,0.39690000000000003,0.06173000000000001,0.7711000000000001,0.9411,0.8611
353,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1363/df_m_128_z=0.npy,0.3369,0.04109,0.5131,0.9581,0.7379
354,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/741/df_m_128_z=0.npy,0.2995,0.05689,0.8179000000000001,1.1129,0.7735
355,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/18/df_m_128_z=0.npy,0.1131,0.05835,0.6561,0.9527,0.8183
356,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1077/df_m_128_z=0.npy,0.1971,0.03561,0.8515,1.1549,0.6635
357,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1216/df_m_128_z=0.npy,0.2417,0.03415,0.5569,0.8829,0.9499
358,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/1228/df_m_128_z=0.npy,0.43510000000000004,0.03157,0.5815,1.1745,0.9227000000000001
359,/data74/chartier/3D_cubesDF/LH_data/df3D_LH/629/df_m_128_z=0.npy,0.4023,0.06649000000000001,0.8285,1.0885,0.7051000000000001
