,Density_Field,Omega_m,Omega_b,h,n_s,sigma_8
1115,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1115/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1116,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1116/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1117,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1117/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1118,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1118/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1119,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1119/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1120,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1120/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1121,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1121/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1122,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1122/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1123,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1123/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1124,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1124/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1125,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1125/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1126,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1126/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1127,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1127/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1128,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1128/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1129,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1129/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1130,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1130/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1131,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1131/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1132,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1132/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1133,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1133/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1134,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1134/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1135,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1135/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1136,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1136/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1137,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1137/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1138,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1138/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1139,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1139/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1140,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1140/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1141,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1141/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1142,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1142/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1143,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1143/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1144,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1144/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1145,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1145/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1146,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1146/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1147,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1147/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1148,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1148/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1149,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1149/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1150,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1150/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1151,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1151/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1152,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1152/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1153,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1153/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1154,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1154/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1155,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1155/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1156,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1156/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1157,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1157/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1158,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1158/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1159,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1159/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1160,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1160/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1161,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1161/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1162,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1162/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1163,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1163/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1164,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1164/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1165,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1165/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1166,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1166/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1167,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1167/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1168,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1168/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1169,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1169/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1170,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1170/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1171,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1171/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1172,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1172/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1173,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1173/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1174,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1174/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1175,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1175/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1176,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1176/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1177,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1177/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1178,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1178/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1179,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1179/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1180,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1180/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1181,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1181/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1182,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1182/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1183,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1183/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1184,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1184/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1185,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1185/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1186,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1186/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1187,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1187/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1188,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1188/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1189,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1189/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1190,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1190/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1191,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1191/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1192,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1192/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1193,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1193/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1194,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1194/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1195,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1195/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1196,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1196/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1197,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1197/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1198,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1198/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1199,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1199/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1200,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1200/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1201,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1201/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1202,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1202/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1203,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1203/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1204,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1204/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1205,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1205/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1206,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1206/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1207,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1207/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1208,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1208/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1209,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1209/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1210,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1210/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1211,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1211/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1212,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1212/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1213,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1213/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1214,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1214/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1215,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1215/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1216,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1216/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1217,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1217/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1218,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1218/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1219,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1219/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1220,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1220/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1221,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1221/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1222,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1222/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1223,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1223/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1224,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1224/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1225,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1225/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1226,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1226/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1227,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1227/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1228,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1228/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1229,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1229/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1230,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1230/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1231,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1231/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1232,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1232/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1233,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1233/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1234,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1234/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1235,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1235/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1236,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1236/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1237,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1237/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1238,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1238/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1239,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1239/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1240,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1240/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1241,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1241/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1242,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1242/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1243,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1243/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1244,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1244/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1245,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1245/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1246,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1246/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1247,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1247/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1248,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1248/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1249,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1249/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1250,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1250/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1251,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1251/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1252,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1252/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1253,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1253/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1254,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1254/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1255,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1255/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1256,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1256/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1257,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1257/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1258,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1258/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1259,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1259/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1260,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1260/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1261,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1261/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1262,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1262/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1263,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1263/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1264,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1264/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1265,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1265/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1266,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1266/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1267,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1267/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1268,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1268/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1269,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1269/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1270,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1270/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1271,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1271/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1272,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1272/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1273,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1273/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1274,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1274/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1275,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1275/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1276,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1276/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1277,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1277/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1278,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1278/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1279,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1279/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1280,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1280/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1281,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1281/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1282,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1282/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1283,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1283/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1284,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1284/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1285,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1285/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1286,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1286/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1287,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1287/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1288,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1288/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1289,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1289/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1290,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1290/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1291,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1291/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1292,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1292/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1293,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1293/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1294,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1294/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1295,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1295/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1296,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1296/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1297,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1297/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1298,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1298/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1299,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1299/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1300,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1300/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1301,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1301/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1302,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1302/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1303,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1303/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1304,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1304/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
1305,/data74/anirban/Quijote/Fid_data_128/PK/128/log_bins/1305/PK_128_log_bins.npy,0.3175,0.049,0.6711,0.9624,0.834
